# MEI values from 1979 to 2017
.608
.379
-.01
.292
.382
.453
.397
.637
.801
.694
.759
1.004
.677
.601
.689
.927
.966
.931
.768
.349
.302
.223
.27
.111
-.25
-.14
.456
.671
.189
.004
-.027
-.072
.209
.132
-.021
-.126
-.258
-.125
.103
.013
.445
.947
1.613
1.806
1.835
2.061
2.441
2.425
2.677
2.931
3.012
2.808
2.538
2.255
1.792
1.184
.507
.056
-.115
-.17
-.314
-.509
.139
.373
.189
-.023
-.054
-.138
-.085
.026
-.332
-.585
-.546
-.576
-.709
-.472
-.715
-.14
-.126
-.35
-.508
-.119
-.042
-.279
-.293
-.183
.028
-.099
.355
.301
.402
.787
1.116
1.002
.89
1.202
1.249
1.218
1.722
1.859
2.134
1.975
1.878
2.003
1.905
1.671
1.286
1.293
1.115
.716
.491
.387
.196
-.556
-1.107
-1.284
-1.501
-1.313
-1.447
-1.311
-1.103
-1.241
-1.054
-.763
-.402
-.216
-.429
-.479
-.287
-.319
-.058
.131
.243
.573
.956
.469
.658
.527
.151
.145
.398
.303
.4
.362
.319
.323
.402
.454
.748
1.074
1.044
1.031
.778
1.031
1.202
1.34
1.747
1.886
1.991
2.258
2.112
1.75
1.048
.58
.518
.663
.595
.664
.692
.99
.99
1.417
2.019
1.635
1.206
1.05
1.011
1.09
.848
.595
.352
.193
.157
.473
.585
.819
.907
.783
.931
1.437
1.312
1.251
1.219
.959
.853
.469
.576
.53
.234
-.13
-.416
-.461
-.463
-.537
-.597
-.566
-.238
-.386
-.044
.111
-.173
-.358
-.426
-.338
-.134
-.325
-.48
-.605
-.252
.543
1.14
2.287
2.827
3.037
3.057
2.423
2.551
2.344
2.455
2.777
2.755
2.661
2.237
1.356
.392
-.319
-.6
-.789
-1.069
-.908
-1.039
-1.123
-.971
-.903
-.601
-.31
-.477
-.725
-.937
-.954
-1.031
-1.142
-1.122
-1.189
-1.113
-.409
.257
.02
-.157
-.129
-.21
-.367
-.701
-.55
-.496
-.649
-.56
-.055
.288
.071
.299
.35
-.147
-.255
-.138
.033
.017
-.16
-.121
.414
.891
.945
.716
1.025
.921
1.02
1.101
1.156
1.214
.944
.833
.421
.214
.131
.178
.329
.492
.534
.584
.362
.332
.37
-.035
.374
.56
.327
.574
.639
.591
.524
.818
.684
.325
.816
1.067
.637
.893
.612
.519
.362
.329
-.152
-.374
-.55
-.428
-.414
-.527
-.575
.043
.546
.718
.77
.84
.976
1.297
.965
.985
.537
.12
.02
.354
-.136
-.247
-.427
-1.175
-1.204
-1.149
-1.178
-1.006
-1.371
-1.579
-.879
-.349
.164
.089
-.252
-.545
-.681
-.584
-.646
-.714
-.69
-.723
-.105
.328
.779
1.06
1.073
.745
.924
1.134
1.059
1.066
1.526
1.469
.99
.668
-.211
-1.099
-1.662
-1.86
-1.888
-1.472
-1.558
-1.719
-1.544
-1.575
-1.399
-.202
.016
-.191
-.502
-.751
-.917
-.933
-.945
-.98
-.675
-.398
.112
.769
.866
1.128
.628
.351
.097
.141
.111
.103
-.068
-.037
.095
.203
-.078
-.311
-.466
-.125
.148
-.042
-.234
-.27
-.259
.027
.312
1.01
1.057
.921
.961
.593
.45
.773
.566
.417
.464
.631
.943
1.592
2.101
1.987
2.365
2.532
2.256
2.3
2.12
2.216
2.17
1.984
2.124
1.77
1.069
.354
.186
-.091
-.363
-.197
-.11
-.052
-.043
-.08
.77
1.455
1.049
.461
.027
-.449
-.551
-.277
-.576
