time,msl,t2m,u10,v10,h700,tcc
2007-06-01,101881.28,282.14813,-0.03581047,1.8314848,3085.5781,0.388724
2007-07-01,102045.22,281.90265,-0.16106415,2.5732403,3092.1528,0.3676163
2007-08-01,102099.67,281.273,0.24760437,2.2997065,3072.352,0.27522013
2007-09-01,101907.93,284.23148,1.1817031,2.2141893,3089.0269,0.26530528
2007-10-01,101751.34,287.38025,1.4545016,3.3058984,3099.429,0.2575229
2007-11-01,101521.35,289.39703,1.7326078,3.5836775,3104.7083,0.10744587
2007-12-01,101510.336,290.91006,2.0276985,3.179139,3121.3096,0.12003113
2008-01-01,101252.805,292.96143,2.055297,3.0087106,3126.755,0.08082951
2008-02-01,101393.31,292.80725,1.9204903,2.293035,3128.6025,0.15774494
2008-03-01,101422.31,291.7465,1.5903707,2.909244,3123.7798,0.08735294
2008-04-01,101478.984,288.25842,0.95667076,2.6909022,3107.201,0.21679154
2008-05-01,101707.58,285.77078,0.4089489,1.2013259,3103.9028,0.40428868
2008-06-01,101850.81,283.27283,-0.41369534,1.8521059,3098.3025,0.37635237
2008-07-01,101854.43,283.51312,0.110673904,0.35161233,3090.6357,0.4898219
2008-08-01,101937.625,283.4528,0.14357948,1.6131427,3086.2437,0.399131
2008-09-01,101857.91,285.32263,0.6743183,2.3403423,3093.0557,0.37150368
2008-10-01,101814.72,287.62363,1.4003673,3.6437213,3104.199,0.1650695
2008-11-01,101558.2,290.54703,1.8652925,3.2634428,3118.792,0.08111943
2008-12-01,101466.39,292.25546,2.203905,2.7012126,3126.277,0.08043658
2009-01-01,101409.336,293.27136,1.9884238,3.3325844,3138.96,0.05842477
2009-02-01,101293.39,292.39575,1.7538385,3.1494198,3122.6938,0.05182503
2009-03-01,101323.34,291.77948,1.3409233,3.2513127,3133.7605,0.096191995
2009-04-01,101480.63,289.72656,1.003375,3.0014327,3140.933,0.13735446
2009-05-01,101683.91,286.72635,0.47688293,2.4598234,3117.201,0.4632742
2009-06-01,101728.92,284.463,-0.047486305,0.8271122,3097.9998,0.5169113
2009-07-01,101885.01,282.8938,-0.350008,1.483957,3084.434,0.3311614
2009-08-01,101777.805,284.1067,0.19877625,1.7053313,3091.4644,0.49461722
2009-09-01,101955.67,283.94116,0.6106291,3.1476004,3080.2866,0.29119682
2009-10-01,101629.0,287.4034,1.1158915,3.5436482,3097.2854,0.33515936
2009-11-01,101551.75,288.42035,1.7251782,4.307844,3091.378,0.18745899
2009-12-01,101468.23,290.93066,1.9289818,4.0731273,3113.4026,0.06783605
2010-01-01,101274.77,292.5891,1.9279203,3.9014862,3126.244,0.09510095
2010-02-01,101244.58,291.8945,1.8334479,3.205825,3113.662,0.08847069
2010-03-01,101357.92,291.68976,1.5213757,3.0851305,3127.7646,0.101803675
2010-04-01,101578.34,288.34042,0.8473377,3.0250862,3115.3875,0.12332717
2010-05-01,101691.56,285.88525,0.28369427,2.2857568,3106.4045,0.37968656
2010-06-01,101913.0,283.60492,0.2391119,0.7464471,3092.2878,0.33609784
2010-07-01,102101.63,281.4107,-0.25978088,1.2631896,3075.3452,0.27298462
2010-08-01,101903.44,283.4569,0.39090347,1.7314112,3090.6685,0.30141303
2010-09-01,101940.29,284.76624,0.81443214,2.877099,3092.1184,0.3101834
2010-10-01,101831.945,287.29306,1.5192518,2.9450276,3103.4583,0.21286222
2010-11-01,101633.81,289.3434,1.8122191,3.8596373,3107.4028,0.1528085
2010-12-01,101511.414,290.08136,2.2283177,3.4096105,3102.516,0.09061084
2011-01-01,101288.2,292.4179,2.138092,3.133651,3115.331,0.09873652
2011-02-01,101330.44,292.28745,2.0308833,2.463463,3124.6846,0.09078632
2011-03-01,101464.17,290.8884,1.5723262,3.6619167,3120.5425,0.088207476
2011-04-01,101573.15,288.16718,1.0299125,2.6981802,3118.9775,0.17483175
2011-05-01,101607.22,285.84348,0.26246452,2.2269258,3112.0308,0.29226497
2011-06-01,101719.74,283.47546,-0.18017101,0.5256791,3078.1536,0.3886172
2011-07-01,101864.75,281.9501,0.118104935,1.083664,3069.4744,0.3679978
2011-08-01,101970.81,283.1408,0.23380375,0.92779183,3078.8555,0.46620405
2011-09-01,101890.14,285.89713,0.72102165,3.3071113,3118.1936,0.2611356
2011-10-01,101771.92,287.30545,1.370645,3.2403955,3092.3967,0.16003388
2011-11-01,101563.78,289.69562,1.8886456,3.4338708,3110.399,0.13452384
2011-12-01,101388.95,291.8316,2.131723,3.0614765,3123.2927,0.13644652
2012-01-01,101373.305,292.90936,2.2177033,2.2038786,3125.2903,0.17447698
2012-02-01,101259.2,293.0811,1.856802,3.5472872,3122.1638,0.08474738
2012-03-01,101225.95,292.32562,1.3143868,2.9668617,3128.979,0.10971572
2012-04-01,101516.984,288.85144,0.96622324,2.8783123,3111.2993,0.17590755
2012-05-01,101581.19,287.1296,0.34950542,1.6398289,3107.8284,0.4997177
2012-06-01,101696.19,285.28967,-0.009273529,0.5766258,3098.14,0.43200752
2012-07-01,101859.62,283.23776,0.07882881,3.3556316,3096.6763,0.2821327
2012-08-01,101910.78,283.5451,0.32296848,1.5440011,3085.9917,0.44671386
2012-09-01,101796.234,286.2705,1.1190753,3.068755,3104.067,0.2505913
2012-10-01,101738.55,286.98627,1.473608,2.5392756,3084.658,0.28952205
2012-11-01,101537.44,290.13806,1.8939524,2.588403,3107.6294,0.15417805
2012-12-01,101406.61,291.29736,2.0786495,3.372614,3103.0142,0.09972457
2013-01-01,101285.67,293.00885,2.2028427,2.088036,3129.3447,0.19279218
2013-02-01,101267.055,293.5524,1.9406576,3.1366835,3124.9731,0.13196406
2013-03-01,101423.71,290.88736,1.4608707,3.4726872,3118.6748,0.16503517
2013-04-01,101578.47,288.44614,1.0681252,2.3682413,3116.0195,0.24249615
2013-05-01,101747.92,285.87805,0.41531754,1.4839573,3103.0693,0.36888668
2013-06-01,101836.82,284.0113,-0.22475243,2.212976,3107.127,0.29933774
2013-07-01,101832.266,283.19186,0.08307457,1.5725069,3092.8477,0.3521508
2013-08-01,101933.45,283.72147,0.070337296,3.2634428,3104.752,0.2907123
2013-09-01,101896.47,285.3969,0.80912495,3.2931619,3089.238,0.3882548
2013-10-01,101706.89,287.5205,1.5808177,2.8231204,3097.646,0.34337282
2013-11-01,101562.125,289.3058,1.8292027,3.6036923,3103.435,0.12963697
2013-12-01,101369.0,291.9739,2.1296005,2.9128833,3127.9607,0.120904736
2014-01-01,101281.94,293.18835,2.2092113,3.1524525,3126.088,0.11599881
2014-02-01,101320.25,292.0987,1.9406581,3.331978,3112.5344,0.04401981
2014-03-01,101456.95,290.58826,1.4661784,3.1124232,3115.4966,0.09740512
2014-04-01,101595.81,287.88763,0.87918186,3.8572114,3115.0698,0.13229212
2014-05-01,101725.125,286.26532,0.47476006,1.605258,3102.8608,0.43498313
2014-06-01,101785.47,283.24188,0.12022686,0.86410904,3085.2603,0.3974982
2014-07-01,101922.18,283.18826,-0.02837944,2.0298119,3098.1333,0.4754818
2014-08-01,101769.89,284.8869,0.44185448,1.3893421,3103.6184,0.38207465
2014-09-01,101836.83,285.13342,0.93331814,2.0346637,3080.2183,0.44071308
2014-10-01,101611.91,288.78546,1.268744,3.4132497,3110.1208,0.295046
2014-11-01,101645.84,289.59558,1.9438424,4.260537,3110.1465,0.16015214
2014-12-01,101469.05,290.97968,2.044683,3.7116504,3112.0562,0.09465842
2015-01-01,101302.32,293.08624,1.9841781,3.28649,3134.9783,0.09965208
2015-02-01,101313.47,292.6273,1.7676373,3.1075714,3126.5754,0.08353044
2015-03-01,101328.54,292.6598,1.3334937,3.2864902,3135.6067,0.18297651
2015-04-01,101421.625,290.12982,0.7910805,3.4635897,3126.6443,0.16519922
2015-05-01,101664.586,286.08124,0.11173439,2.6611836,3107.688,0.36520532
2015-06-01,101758.75,284.30005,-0.3574381,2.9686816,3111.711,0.33069217
2015-07-01,101879.375,283.12585,-0.07083893,1.5621963,3089.3896,0.491283
2015-08-01,101656.1,284.64453,0.2953701,0.587543,3074.3843,0.5232326
2015-09-01,101697.89,285.7079,0.45671558,2.2912157,3084.8267,0.4078632
2015-10-01,101721.13,286.71808,1.2506986,2.1656687,3076.152,0.36483526
2015-11-01,101534.84,289.149,1.6487522,3.347747,3085.6255,0.17139839
2015-12-01,101323.59,291.98578,2.0011625,3.8693414,3109.0725,0.117883354
2016-01-01,101369.51,293.44928,2.2017813,2.5435214,3128.6614,0.2814231
2016-02-01,101216.33,293.5823,1.8111572,3.817182,3130.1436,0.075175874
2016-03-01,101388.56,291.79395,1.5043921,2.5877962,3138.2646,0.22443655
2016-04-01,101560.1,288.2739,0.9004116,1.8357298,3097.0266,0.4581585
2016-05-01,101638.81,286.9223,-0.05597782,0.68276405,3096.5159,0.6835373
2016-06-01,101881.28,283.51263,-0.37335873,2.4222205,3101.8923,0.41640088
2016-07-01,101794.46,283.6302,0.027878761,0.6487999,3083.6846,0.5121199
2016-08-01,101900.59,284.5775,0.09262848,3.3004396,3114.9607,0.23383257
2016-09-01,101769.195,285.99304,0.5480013,2.2372365,3119.6099,0.24986647
2016-10-01,101669.97,287.72934,1.1509204,2.6241865,3095.7373,0.3075168
2016-11-01,101494.31,290.74042,1.3908129,3.2149227,3114.8286,0.17176461
2016-12-01,101409.59,291.78928,1.9183669,3.0839174,3116.8218,0.11608654
2017-01-01,101238.875,293.983,1.7464085,3.957891,3144.2612,0.05376681
2017-02-01,101294.53,293.24194,1.8228335,3.0250866,3128.8213,0.13871637
2017-03-01,101378.25,291.4737,1.4842238,3.232511,3118.7795,0.08332062
