time,msl,t2m,u10,v10,h700,tcc
1987-04-01,101537.25,283.99994,1.0458345,-1.067003,3038.3423,0.7024629
1987-05-01,101708.21,280.95587,0.16480923,-0.86685634,3019.907,0.65536445
1987-06-01,101776.73,281.20648,1.3663988,-1.6164966,3019.478,0.82651865
1987-07-01,100899.72,280.8424,0.48219013,-2.705173,2943.7698,0.8681924
1987-08-01,101509.766,279.68213,0.048046112,-2.4170828,2978.1077,0.76488566
1987-09-01,101934.21,281.18585,0.89085865,-0.9220481,3012.5774,0.7270001
1987-10-01,101664.97,283.7978,1.4279652,-1.1737478,3019.0063,0.7358049
1987-11-01,101732.41,285.67487,1.9863014,0.4219668,3053.9326,0.6012658
1987-12-01,101704.55,286.21066,2.3535724,0.44925952,3047.917,0.6236972
1988-01-01,101642.234,287.06927,2.2888222,1.2383225,3055.8643,0.54758286
1988-02-01,101596.45,288.5931,1.0320349,2.1165419,3097.8057,0.45079195
1988-03-01,101638.81,285.97498,1.5712643,-0.18757057,3057.9243,0.57413054
1988-04-01,101735.695,283.55334,1.0840464,0.09445405,3050.7534,0.63930386
1988-05-01,101950.04,280.90326,0.22425175,-0.5526867,3047.768,0.6411121
1988-06-01,101626.27,279.7832,1.5818796,-1.9967747,2998.6902,0.7835327
1988-07-01,101961.44,277.95822,-0.32771587,-1.2453158,3020.5388,0.70633495
1988-08-01,101613.3,279.7595,1.2103624,-2.0465083,2975.1953,0.85619074
1988-09-01,102020.97,281.18997,0.83035374,-0.08810401,3032.31,0.63247144
1988-10-01,101946.43,282.11975,2.4395514,0.20908356,3021.0059,0.6892825
1988-11-01,101893.5,285.00757,2.3546343,0.30976343,3055.9426,0.66528314
1988-12-01,101656.61,286.1828,2.8354826,-0.19060302,3044.9055,0.7037065
1989-01-01,101493.555,287.99698,2.2453022,0.6718471,3063.5908,0.54847944
1989-02-01,101567.45,288.01813,1.4438877,1.1303649,3087.9224,0.4462904
1989-03-01,101644.766,285.58823,1.396121,-0.34162283,3056.872,0.56622237
1989-04-01,101706.19,283.71475,2.0234532,-0.8565459,3036.35,0.7631613
1989-05-01,101879.375,280.90793,0.12341118,-0.89778805,3045.3638,0.6588856
1989-06-01,101478.484,281.47464,1.3239412,-2.6772738,2998.6572,0.8649039
1989-07-01,101495.33,279.79767,0.21575928,-2.8064594,2991.54,0.8119116
1989-08-01,101615.32,279.957,1.3345547,-2.7852316,2976.5015,0.82165474
1989-09-01,102032.99,280.84088,1.0617552,0.5584307,3031.5376,0.64850914
1989-10-01,101974.3,283.23364,1.4916544,1.0775988,3054.019,0.5502037
1989-11-01,101668.39,285.30563,1.9640102,-0.37437415,3041.787,0.71259516
1989-12-01,101355.83,286.55307,2.7707324,-2.5129113,3019.684,0.7901096
1990-01-01,101565.67,287.33588,2.223011,1.0254393,3052.4333,0.53581023
1990-02-01,101596.45,288.49356,1.3356161,0.9174814,3091.7007,0.39042926
1990-03-01,101628.3,285.68726,1.7549,0.96357584,3056.6836,0.5454237
1990-04-01,101587.33,282.41522,1.1817017,0.099912405,3020.9316,0.7452467
1990-05-01,101612.34,281.72424,1.4842234,-2.2933564,3008.276,0.8439374
1990-06-01,101745.95,280.21692,1.8557396,-1.5449286,3013.3892,0.8282316
1990-07-01,101902.484,279.62024,0.7390671,-2.034985,3018.6208,0.7776159
1990-08-01,101719.3,280.70474,1.1158924,-1.4363647,3010.1726,0.7577251
1990-09-01,101720.81,281.04303,0.8781204,-1.5813193,3009.457,0.80275583
1990-10-01,101830.17,282.72208,1.968256,-0.3161497,3028.5198,0.6073581
1990-11-01,101726.64,283.65286,2.4119534,0.8622894,3027.9258,0.5834274
1990-12-01,101545.03,286.1075,2.267592,0.25335836,3039.7676,0.60906714
1991-01-01,101592.21,287.20233,2.053174,-0.1426897,3056.5303,0.62669194
1991-02-01,101689.16,287.3828,1.575511,1.009064,3082.395,0.47136176
1991-03-01,101601.266,285.28757,1.320756,0.87623906,3066.5874,0.58322525
1991-04-01,101515.47,283.27127,1.0851088,-0.5908966,3027.8423,0.71423554
1991-05-01,101326.766,281.36118,1.0585709,-1.6625905,2996.9277,0.69357806
1991-06-01,101669.59,279.77444,0.12447262,-1.2071056,3012.5845,0.8437085
1991-07-01,101611.97,278.54456,1.3526001,-1.7123241,2978.1987,0.7261609
1991-08-01,101958.91,278.5069,0.30386162,-0.8644304,3010.167,0.6744808
1991-09-01,101641.67,281.28436,1.2931576,-1.544322,2995.2012,0.7957365
1991-10-01,101865.195,281.9723,1.218854,0.63666964,3027.4646,0.5164192
1991-11-01,101551.05,284.91113,1.9162436,-1.1640437,3023.047,0.72570306
1991-12-01,101284.91,284.63318,2.843974,-0.85836506,2991.2847,0.74214137
1992-01-01,101562.89,288.82825,1.3950586,1.3505261,3087.5784,0.4254574
1992-02-01,101558.78,286.5773,1.7262392,0.11932111,3051.2947,0.6035242
1992-03-01,101281.17,286.88876,1.0108051,-0.62607384,3047.497,0.6987091
1992-04-01,101416.555,282.90567,1.4651165,-1.6352983,3004.813,0.7711115
1992-05-01,101232.54,279.89923,0.8929815,-0.66246414,2958.612,0.7250126
1992-06-01,101338.29,278.41406,0.7910795,-1.6583457,2948.123,0.8183358
1992-07-01,102078.2,277.36365,-0.020949364,-1.1816325,3009.4768,0.7010857
1992-08-01,101859.68,279.91675,0.59682846,-1.9597783,3013.483,0.83879113
1992-09-01,101838.66,280.57477,1.958703,-0.8983948,3013.9092,0.75806844
1992-10-01,101712.64,281.5453,3.1295114,-1.5473549,2995.2996,0.8068378
1992-11-01,101633.875,285.4856,1.4237194,-0.07718682,3043.7097,0.7016427
1992-12-01,101344.24,285.95538,2.276084,-2.1302066,3009.5098,0.6563411
1993-01-01,101582.016,287.00327,2.3631253,-0.2354846,3050.0366,0.6483146
1993-02-01,101693.66,288.2306,1.0936003,0.5893624,3093.74,0.50550866
1993-03-01,101473.03,286.4087,1.4587479,-1.1039996,3055.1096,0.6474105
1993-04-01,101474.81,283.3863,0.9651623,-1.2271206,3015.5986,0.7405773
1993-05-01,101285.23,280.78207,1.0086823,-2.389184,2965.6367,0.8522767
1993-06-01,101294.41,280.0859,1.0999689,-2.4941096,2969.88,0.76131874
1993-07-01,101876.59,278.53577,0.91845703,-1.6025467,3007.1724,0.7352174
1993-08-01,101958.336,279.83063,1.2814817,-1.37814,3025.8682,0.7255543
1993-09-01,102025.71,280.87543,0.9120884,-0.16331053,3032.228,0.65534544
1993-10-01,101845.375,283.1011,0.70510006,-0.2967415,3040.8955,0.6090863
1993-11-01,101718.03,284.0556,2.248486,-0.8389571,3023.9165,0.65363634
1993-12-01,101555.234,285.98944,2.6422935,0.30187893,3039.373,0.6482421
1994-01-01,101588.03,288.24658,1.9831171,0.87563276,3073.4907,0.49991986
1994-02-01,101706.5,286.9192,2.0054083,1.5203476,3071.5364,0.54279137
1994-03-01,101626.34,286.59998,0.8834286,0.16602182,3075.5745,0.60249794
1994-04-01,101594.99,283.28934,1.2400837,-1.1240146,3025.7944,0.6834381
1994-05-01,101419.78,282.63696,1.7623291,-2.9380708,2999.8286,0.8566562
1994-06-01,101390.41,281.72217,1.8780308,-2.784625,2984.4143,0.87739766
1994-07-01,101535.664,279.4176,0.6414118,-1.7074723,2993.8594,0.64594936
1994-08-01,101967.71,279.55682,1.4757318,-1.7711549,3010.4111,0.74449897
1994-09-01,101604.75,280.8316,1.3324327,-2.0865383,2992.5862,0.79162407
1994-10-01,101786.8,282.74994,1.6062927,-0.16634321,3019.022,0.71620405
1994-11-01,101599.234,284.71826,2.547822,-1.363584,3023.2952,0.7139075
1994-12-01,101421.43,286.99966,2.2315025,-1.0955088,3032.4988,0.6354699
1995-01-01,101614.56,287.061,2.1890435,0.29642034,3054.151,0.5837898
1995-02-01,101764.95,287.12653,1.0394659,1.0909417,3081.2085,0.41785818
1995-03-01,101725.695,285.40723,1.4576864,0.57056093,3064.2922,0.5683091
1995-04-01,101383.75,284.2588,0.9428711,-1.2531998,3029.901,0.68495643
1995-05-01,101863.67,282.25537,1.0840473,-1.5801065,3048.7793,0.7946378
1995-06-01,101342.41,279.71155,1.9449034,-2.2442293,2964.0864,0.8343315
1995-07-01,101427.125,277.5931,2.3641868,-2.6481614,2930.4746,0.82681626
1995-08-01,101649.08,278.22534,1.2305307,-1.5418968,2969.6887,0.8318977
1995-09-01,102090.43,280.2767,1.2538834,-0.3325255,3029.7053,0.71615446
1995-10-01,101803.13,282.62976,1.5967398,-0.76617646,3019.6052,0.7368425
1995-11-01,101888.11,284.45526,1.8578625,0.90656424,3049.3628,0.60903287
1995-12-01,101791.734,288.40024,1.6561823,1.3268723,3096.9958,0.49567777
1996-01-01,101652.234,286.8537,2.2697163,0.9854102,3050.5723,0.52530026
1996-02-01,101640.08,286.49686,2.2166429,0.39649367,3053.0688,0.58646405
1996-03-01,101651.92,285.68002,1.7591457,-0.022601366,3063.0835,0.5884707
1996-04-01,101754.5,282.53796,0.9927597,-1.3180957,3031.62,0.69671005
1996-05-01,101874.625,281.96143,0.8409691,-1.7942023,3044.3584,0.72978497
1996-06-01,101926.55,277.90253,-0.33726883,-1.3096051,3026.723,0.6685029
1996-07-01,101969.23,279.96268,-0.5485029,-1.3453894,3046.2026,0.6998497
1996-08-01,101578.34,280.72174,0.88448906,-2.547482,2988.2847,0.8636946
1996-09-01,102093.59,281.79178,1.3727684,-0.521755,3040.2861,0.6660042
1996-10-01,101840.49,282.93555,2.003285,-1.0585117,3024.2073,0.7349274
1996-11-01,101717.97,284.46716,2.3737397,-1.6534934,3025.4058,0.80047077
1996-12-01,101665.79,286.50873,1.993731,0.56874084,3047.756,0.5966536
1997-01-01,101555.55,287.61435,2.3960314,-0.8068123,3056.6084,0.6290342
1997-02-01,101696.945,285.65424,1.7028875,1.3001862,3062.541,0.47499734
1997-03-01,101611.2,286.59485,0.36542797,0.7658551,3091.3208,0.41107154
1997-04-01,101475.25,284.55737,1.7782516,-1.5728283,3035.0874,0.7824188
1997-05-01,101411.42,282.4694,-0.5283356,-1.8463616,3021.2378,0.7526895
1997-06-01,101096.53,280.90118,0.94393253,-2.2715225,2949.9565,0.8404964
1997-07-01,101391.86,280.29114,1.4024897,-2.555973,2977.6787,0.8166649
1997-08-01,101779.45,279.83582,0.96516037,-1.4891305,3007.9414,0.7780279
